ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate
502,Eugene Berman,"American, born Russia. 1899–1972",American,male,1899,1972
503,Mieczyslaw Berman,"Polish, 1903–1975",Polish,male,1903,1975
504,Sarah Berman,"American,1895–1957",American,female,1895,1957
505,Wallace Berman,"American, 1926–1976",American,male,1926,1976
506,Zeke Berman,"American, born 1951",American,male,1951,0
507,Cundo Bermúdez,"Cuban, 1914–2008",Cuban,male,1914,2008
508,José Ygnacio Bermudez,"Cuban, 1922–1988",Cuban,male,1922,1988
509,Thoni Bern,Swiss,Swiss,do not identify,0,0
510,Camille Bernabé,"French, born 1808?",French,male,1808,1900
511,Émile Bernard,"French, 1868–1941",French,male,1868,1941
512,Francis Bernard,"French, 1900–1979",French,male,1900,1979
513,Valère Bernard,"French, 1860–1936",French,male,1860,1936
514,Jerry Berndt,"American, 1943–2013",American,male,1943,2013
515,Lucian Bernhard,"American, born Germany. 1883–1972",American,male,1883,1972
516,Ruth Bernhard,"American, born Germany. 1905–2006",American,female,1905,2006
517,Antonio Berni,"Argentine, 1905–1981",Argentine,male,1905,1981
518,Janez Bernik,"Slovenian, 1933 – 2016",Slovenian,male,1933,2016
519,Judith Bernstein,"American, born 1942",American,female,1942,0
520,Richard Bernstein,"American, 1939–2002",American,male,1939,2002
521,Jean Berque,"French, 1896–1954",French,male,1896,1954
522,Miguel Ortiz Berrocal,"Spanish, 1933–2006",Spanish,male,1933,2006
523,Bertall & Cie.,French,French,do not identify,0,0
524,M. Berthaud,"French, active c. 1870s-1890s",French,male,0,0
526,Berthold-Mahn (Charles Désiré),"French, 1893–1975",French,male,1893,1975
527,René Bertholo,"Portuguese, 1935–2005",Portuguese,male,1935,2005
528,Paul Berthon,"French, 1872–1909",French,male,1872,1909
529,Jake Berthot,"American, 1939–2014",American,male,1939,2014
530,Gianni Bertini,"Italian, born 1922",Italian,male,1922,0
531,Harry Bertoia,"American, born Italy. 1915–1978",American,male,1915,1978
532,Emilio Bertonati,Italian,Italian,male,0,0
533,Albert Besnard,"French, 1849–1934",French,male,1849,1934
534,Forrest Bess,"American, 1911–1977",American,male,1911,1977
535,Ruth Bessoudo Courvoisier,"Brazilian, born Germany. 1914–2015",Brazilian,female,1914,2015
536,Alan Randall Best,"Canadian, born 1958",Canadian,male,1958,0
537,William Betsch,American,American,male,0,0
538,Pierre Betz,"French, 1899–1969",French,male,1899,1969
539,Wim Beuning,"Dutch, 1914–1986",Dutch,male,1914,1986
540,Joseph Beuys,"German, 1921–1986",German,male,1921,1986
541,Art Bevacqua,Nationality unknown,Nationality unknown,male,0,0
542,Thomas Bewick,"British, 1753–1828",British,male,1753,1828
544,Jyoti Bhatt,"Indian, born 1934",Indian,male,1934,0
545,Domenico Bianchi,"Italian, born 1955",Italian,male,1955,0
546,Pamela Bianco,"American, born England. 1906–1994",American,female,1906,1994
547,Fulvio Bianconi,"Italian, 1915–1996",Italian,male,1915,1996
548,Carl Bianga,German,German,male,0,0
549,Alberto Biasi,"Italian, born 1937",Italian,male,1937,0
550,Guido Biasi,"Italian, born 1933",Italian,male,1933,0
551,Ashley Bickerton,"British, born 1959",British,male,1959,0
553,George Biddle,"American, 1885–1973",American,male,1885,1973
554,Charles Biederman,"American, 1906–2004",American,male,1906,2004
555,James Biederman,"American, born 1947",American,male,1947,0
556,Aenne Biermann,"German, 1898–1933",German,female,1898,1933
557,Wilson Bigaud,"Haitian, 1931–2010",Haitian,male,1931,2010
559,Max Bill,"Swiss, 1908–1994",Swiss,male,1908,1994
560,Joseph Binder,"American, 1898–1972",American,male,1898,1972
561,Ilse Bing,"American, born Germany. 1899–1998",American,female,1899,1998
562,Robert J. Bingham,"British, 1824–1870",British,male,1824,1870
563,Manfred Bingler,"Swiss, born 1928",Swiss,male,1928,0
564,Peter Birkhauser,"Swiss, 1911–1976",Swiss,male,1911,1976
565,Robert Birmelin,"American, born 1933",American,male,1933,0
566,Werner Bischof,"Swiss, 1916–1954",Swiss,male,1916,1954
567,Elmer Bischoff,"American, 1916–1991",American,male,1916,1991
568,Isabel Bishop,"American, 1902–1988",American,female,1902,1988
569,James Bishop,"American, 1927–2021",American,male,1927,2021
570,Michael Bishop,"American, 1946–2016",American,male,1946,2016
571,Maureen Bisilliat,"American, born England 1931",American,female,1931,0
572,Antonio Bisquert Pérez,"Spanish, 1906–1990",Spanish,male,1906,1990
573,Julius Bissier,"German, 1893–1965",German,male,1893,1965
574,Roger Bissière,"French, 1888–1964",French,male,1888,1964
575,George Bissill,"British, 1896–1973",British,male,1896,1973
576,Auguste-Rosalie Bisson,"French, 1826–1900",French,male,1826,1900
577,Louis-Auguste Bisson,"French, 1814–1876",French,male,1814,1876
578,Arnold Bittleman,"American, 1933–1985",American,male,1933,1985
579,Dolores Dembus Bittleman,"American, born 1931",American,female,1931,0
580,Ion Bitzan,"Romanian, 1924–1997",Romanian,male,1924,1997
581,Judith Black,"American, born 1945",American,female,1945,0
582,James Wallace Black,"American, 1825–1896",American,male,1825,1896
583,Roman Black,Nationality unknown,Nationality unknown,male,0,0
584,Wendell Black,"American, 1919–1972",American,male,1919,1972
585,Elizabeth Blackadder,"British, born 1931",British,female,1931,0
586,Morris Blackburn,"American, 1902–1979",American,male,1902,1979
587,Tom Blackwell,"American, 1938–2020",American,male,1938,2020
588,Ronald Bladen,"American, 1918–1988",American,male,1918,1988
589,Nell Blaine,"American, 1922–1996",American,female,1922,1996
590,Jean-Charles Blais,"French, born 1956",French,male,1956,0
591,Jeffrey Blake,"American, born 1954",American,male,1954,0
592,Peter Blake,"British, born 1932",British,male,1932,0
593,Camilo Blas (José Alfonso Sánchez Urteaga),"Peruvian, 1903–1985",Peruvian,male,1903,1985
594,Werner Blaser,"Swiss, born 1924",Swiss,male,1924,0
595,Edwin Howland Blashfield,"American, 1848–1936",American,male,1848,1936
597,Ross Bleckner,"American, born 1949",American,male,1949,0
599,René Bleibtreu,"French, born 1920",French,male,1920,0
601,Blessum,Nationality unknown,Nationality unknown,do not identify,0,0
602,André Bloc,"French, born Algeria, 1896–1966",French,male,1896,1966
603,Albert Bloch,"American, 1882–1961",American,male,1882,1961
604,Julius Thiengen Bloch,"American, 1888–1966",American,male,1888,1966
605,Pierrette Bloch,"French, born 1928",French,female,1928,0
606,Clarence Lincoln Block,"American, 1913–1942",American,male,1913,1942
607,Gay Block,"American, born 1942",American,female,1942,0
608,Barbara Bloom,"American, born 1951",American,female,1951,0
609,Hyman Bloom,"American, born Latvia. 1913–2009",American,male,1913,2009
610,Vern Blosum,"American, 1936–2017",American,male,1936,2017
611,Sandra Blow,"British, 1925–2006",British,female,1925,2006
612,Oscar Bluemner,"American, born Germany. 1867–1938",American,male,1867,1938
613,Norman Bluhm,"American, 1920–1999",American,male,1920,1999
614,Donald Blumberg,"American, born 1935",American,male,1935,0
615,Anna Blume,"German, 1937–2020",German,female,1937,2020
616,Bernhard Blume,"German, 1937–2011",German,male,1937,2011
617,Peter Blume,"American, 1906–1992",American,male,1906,1992
618,Erwin Blumenfeld,"German, 1897–1969",German,male,1897,1969
623,Marcello Boccacci,"Italian, 1914–1996",Italian,male,1914,1996
624,Umberto Boccioni,"Italian, 1882–1916",Italian,male,1882,1916
625,Mel Bochner,"American, born 1940",American,male,1940,0
626,Bengt Böckman,"Swedish, born 1936",Swedish,male,1936,0
627,Peter Bodner,Nationality unknown,Nationality unknown,male,0,0
630,Alighiero Boetti,"Italian, 1940–1994",Italian,male,1940,1994
631,Marinus Boezem,"Dutch, born 1934",Dutch,male,1934,0
632,Ricardo Bofill,"Spanish, born 1939",Spanish,male,1939,0
633,Arthur Emil Bofinger,"Swiss, born 1909",Swiss,male,1909,0
634,Jóhanna Boga,Icelandic,Icelandic,female,0,0
635,Varujan Boghosian,"American, born 1926",American,male,1926,0
636,Theodor Bogler,"German, 1897–1968",German,male,1897,1968
637,Alexander Bogomazov,"Ukrainian, 1880–1930",Ukrainian,male,1880,1930
638,Blythe Bohnen,"American, born 1940",American,female,1940,0
639,Olaf von Bohr,"Austrian, born 1927",Austrian,male,1927,0
640,Karl Bohrmann,"German, 1928–1998",German,male,1928,1998
641,Bruce Boice,"American, born 1941",American,male,1941,0
642,Charles Boily,French,French,male,0,0
643,Frédéric Boissonnas,"Swiss, 1858–1946",Swiss,male,1858,1946
644,Richard Boix,"Spanish, 1894–1949",Spanish,male,1894,1949
645,Jakob (Jack) Friedrich Bollschweiler,"German, 1888–1938",German,male,1888,1938
646,Roger Bolomey,"American, born 1918",American,male,1918,0
647,Jay Bolotin,"American, born 1949",American,male,1949,0
648,Ilya Bolotowsky,"American, born Russia. 1907–1981",American,male,1907,1981
649,Christian Boltanski,"French, 1944–2021",French,male,1944,2021
651,David Bomberg,"British, 1890–1957",British,male,1890,1957
652,Camille Bombois,"French, 1883–1970",French,male,1883,1970
653,Giorgio Bompadre,Italian,Italian,male,0,0
654,Bona,"Italian, born 1926",Italian,female,1926,0
655,Claus Bonderup,"Danish, born 1943",Danish,male,1943,0
656,Emile Bondonneau,French,French,male,0,0
657,Muirhead Bone,"British, 1876–1953",British,male,1876,1953
658,Antonio Bonet,"Spanish, 1913–1989",Spanish,male,1913,1989
659,Rodolfo Bonetto,"Italian, 1929–1991",Italian,male,1929,1991
660,Marcelo Bonevardi,"Argentine, 1929–1994",Argentine,male,1929,1994
661,Felix Bonfils,"French, 1831–1885",French,male,1831,1885
662,Dusti Bongé,"American, 1903–1993",American,female,1903,1993
664,Paolo Boni,"Italian, born 1926",Italian,male,1926,0
665,Pierre Bonnard,"French, 1867–1947",French,male,1867,1947
666,William Bonnell,American,American,male,0,0
668,Maria Bonomi,"Brazilian, born 1935",Brazilian,female,1935,0
669,Robert Bononno,"American, born 1949",American,male,1949,0
670,Lee Bontecou,"American, born 1931",American,female,1931,0
671,Fabio Bonzi,"Italian, born 1943",Italian,male,1943,0
673,Peter Booth,"Australian, born 1940",Australian,male,1940,0
674,Osvaldo Borda,"Argentine, born 1929",Argentine,male,1929,0
675,Enrico Bordoni,"Italian, 1904–1969",Italian,male,1904,1969
676,Paul-Émile Borduas,"Canadian, 1905–1960",Canadian,male,1905,1960
677,Wendela Boreel,"British, 1895–1985",British,female,1895,1985
678,Francisco Borès,"Spanish, 1898–1972",Spanish,male,1898,1972
679,Norah Borges de Torre,"Argentine, 1901–1998",Argentine,female,1901,1998
682,Jonathan Borofsky,"American, born 1942",American,male,1942,0
684,Arnold von Borsig,German,German,male,0,0
685,Elena Borstein,"American, born 1946",American,female,1946,0
686,Sándor (Alexander) Bortnyik,"Hungarian, 1893–1976",Hungarian,male,1893,1976
687,Fritz Boscovits,"Swiss, 1871–1965",Swiss,male,1871,1965
688,Derek Boshier,"British, born 1937",British,male,1937,0
689,Richard Bosman,"Australian, born India 1944",Australian,male,1944,0
690,Michael P. Bosniak,American,American,male,0,0
691,Rodolphe-Théophile Bosshard,"Swiss, 1889–1960",Swiss,male,1889,1960
692,Check  Boterf,"American, born 1934",American,male,1934,0
693,Fernando Botero,"Colombian, born 1932",Colombian,male,1932,0
694,Dorr Bothwell,"American, 1902–2000",American,female,1902,2000
696,Mario Botta,"Swiss, born 1943",Swiss,male,1943,0
697,Kenneth J. Botto,"American, 1937–2008",American,male,1937,2008
698,Édouard Boubat,"French, 1923–1999",French,male,1923,1999
699,René Robert Bouché,"American, 1905–1963",American,male,1905,1963
700,Jean Boucher,French,French,male,0,0
701,Alice Boughton,"American, 1865–1943",American,female,1865,1943
702,Bouillon,French,French,do not identify,0,0
703,Firmin Bouisset,"French, 1859–1925",French,male,1859,1925
704,Bart Boumans,Dutch,Dutch,male,0,0
705,Christine Boumeester,"Dutch, 1904–1971",Dutch,female,1904,1971
706,Louis Bouquet,"French, 1885–1952",French,male,1885,1952
707,Harry Bouras,"American, 1931–1993",American,male,1931,1993
708,Émile-Antoine Bourdelle,"French, 1861–1929",French,male,1861,1929
709,Jouineau Bourduge,French,French,do not identify,0,0
710,Louise Bourgeois,"American, born France. 1911–2010",American,female,1911,2010
711,Fergus Bourke,"Irish, 1934–2004",Irish,male,1934,2004
712,Margaret Bourke-White,"American, 1904–1971",American,female,1904,1971
713,Samuel Bourne,"British, 1834–1912",British,male,1834,1912
714,J. Bouski,Polish,Polish,do not identify,0,0
715,Jean-Louis Boussingault,"French, 1883–1943",French,male,1883,1943
716,Henri Boutet,"French, 1851–1919",French,male,1851,1919
717,Boutrou,French,French,do not identify,0,0
718,Lynn Bowers,"American, born Canada 1932",American,male,1932,0
719,Frank Bowling,"British, born British Guiana (now Guyana) 1934",British,male,1934,0
720,Stanley Boxer,"American,1926–2000",American,male,1926,2000
721,Fiske Boyd,"American, 1895–1975",American,male,1895,1975
722,Fionnuala Boyd,"British, born 1944",British,female,1944,0
723,James Henderson Boyd,"Canadian, 1928–2002",Canadian,male,1928,2002
724,Mark Boyle,"British, born 1934",British,male,1934,0
725,James Boynton,"American,1928–2010",American,male,1928,2010
726,Paul Brach,"American,1924–2007",American,male,1924,2007
727,Angel Bracho,"Mexican, 1911–2005",Mexican,male,1911,2005
728,M. Leone Bracker,"American, 1885–1937",American,male,1885,1937
729,Su Braden,"British, born 1940",British,female,1940,0
730,Martin Bradley,British,British,male,0,0
731,Paul Bradley,"American, born 1960",American,male,1960,0
732,William Bradley,"American, 1868–1962",American,male,1868,1962
733,Dove Bradshaw,"American, born 1949",American,male,1949,0
734,Mathew B. Brady (studio of),"American, 1823–1896",American,male,1823,1896
736,Joe Brainard,"American, 1942–1994",American,male,1942,1994
737,Emile Branchard,"American, 1881–1938",American,male,1881,1938
738,Constantin Brâncuși,"Romanian and French, born Romania. 1876–1957",French,male,1876,1957
739,Hans Brand,"German, 1854–1945",German,male,1854,1945
740,Bill Brandt,"British, born Germany. 1904–1983",British,male,1904,1983
741,Marianne Brandt,"German, 1893–1983",German,female,1893,1983
742,Robert Brandwein,"American, 1933–1972",American,male,1933,1972
743,Frank Brangwyn,"British, born Belgium. 1867–1956",British,male,1867,1956
744,Georges Braque,"French, 1882–1963",French,male,1882,1963
745,Brassaï (Gyula Halász),"French, born Brassó. 1899–1984",French,male,1899,1984
746,John Randall Bratby,"British, 1928–1992",British,male,1928,1992
747,Pieter Brattinga,"Dutch, born 1931",Dutch,male,1931,0
749,Adolphe Braun,"French, 1812–1877",French,male,1812,1877
750,Braun et Compagnie,French,French,male,0,0
751,Victor Brauner,"Romanian, 1903–1966",Romanian,male,1903,1966
752,Troy Brauntuch,"American, born 1954",American,male,1954,0
753,Claudio Bravo,"Chilean, 1936–2011",Chilean,male,1936,2011
755,Stipe Brčić,"Croatian, born 1948",Croatian,male,1948,0
756,George Brecht,"American, 1926–2008",American,male,1926,2008
757,Charles H. Breed,"American, 1876–1950",American,male,1876,1950
758,Robert Breer,"American, 1926–2011",American,male,1926,2011
759,Carl-Arne Breger,"Swedish, born 1923",Swedish,male,1923,0
760,K. P. Brehmer,"German, 1938–1997",German,male,1938,1997
761,Raymond Breinin,"American, 1910–2000",American,male,1910,2000
762,Joseph Breitenbach,"American, born Germany. 1896–1984",American,male,1896,1984
763,Bjorn G. Breitholtz,Swedish,Swedish,male,0,0
764,Uwe Bremer,"German, born 1940",German,male,1940,0
766,Miguel Bresciano,"Uruguayan, 1937–1979",Uruguayan,male,1937,1979
767,Rodolphe Bresdin,"French, 1822–1885",French,male,1822,1885
768,André Breton,"French, 1896–1966",French,male,1896,1966
769,Marcel Breuer,"American, born Hungary. 1902–1981",American,male,1902,1981
771,William Brice,"American, 1921–2008",American,male,1921,2008
772,Charles D. Briddell,American,American,male,0,0
773,Marilyn Bridges,"American, born 1948",American,female,1948,0
774,Barry Bridgwood,"American, born 1957",American,male,1957,0
775,G. Stanislaus Brien,"British, born Poland",British,do not identify,0,0
776,Judson Briggs,"American, 1906–pre-2007",American,male,1906,0
777,Anne W. Brigman,"American, 1869–1950",American,female,1869,1950
778,Serge Brignoni,"Swiss, 1903–2002",Swiss,male,1903,2002
779,Denis Brihat,"French, born 1928",French,male,1928,0
780,Enrique Brinkmann,"Spanish, born 1938",Spanish,male,1938,0
781,Horace Bristol,"American, 1908–1997",American,male,1908,1997
782,L. N. Britton,"American, 1858–1934",American,do not identify,1858,1934
783,René Brô,"French, 1930–1987",French,male,1930,1987
784,John Brockman,"American, born 1941",American,male,1941,0
785,Gottfried Brockmann,"German, 1903–1983",German,male,1903,1983
